MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
8.573343411,-3.308595522,8.573343411,0.048331129,0.109576679,450.355,440.275,450.1458783,164,0,0.202308396,-0.338382481,0.338382481,0.202308396,0.636363636,1.03030303,1.393939394,14.53532902,-0.166103134,0.979589676,-2.445190443,0.943914484,-2.581543231,3.584446919,-0.76323189,1.471376251,1806.855344,30.79179978,25.3386991,15.3386991,20.42846524,12.94984472,8.372135955,5.575216528,5.575216528,3.718575742,3.718575742,2.457623792,2.457623792,-5.7,5009334237,10.55342454,7.524445646,3.329100365,192.6471758,20.57363325,22.77571198,22.94354562,23.54548756,0,0,0,30.33478327,0,20.39472723,0,41.70708077,0,9.36231158,14.03625374,11.89667856,0,102.3905978,0,0,17.24042117,0,0,46.07332997,10.61962671,11.89667856,0,0,109.0113923,0,0,2.741517112,0,11.29473663,46.07332997,0,299.26,52.941994,0,0,22.2684357,30.32083277,0,0,0,0,72.06976504,14.03625374,82.74653118,0,8.720205124,42.67553381,-1.624040364,-3.292967567,0,0,-3.308595522,0,0.090909091,33,8,22,0,0,0,0,6,6,16,8,22,8,0,0,0,6,-2.6653,101.9746,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,14,8,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8.671995675,-3.440806878,8.671995675,0.060901457,0.115333223,510.399,496.287,510.1445409,188,0,0.318736395,-0.351249788,0.351249788,0.318736395,0.594594595,0.972972973,1.351351351,14.35090807,-0.166322999,0.858319057,-2.445021418,0.866652703,-2.581514571,3.313270061,-0.763237086,1.452287506,2024.108028,37.10120086,31.18283788,17.18283788,24.00385264,15.67434681,9.307783661,6.367481857,6.367481857,4.104261293,4.104261293,2.746507919,2.746507919,-6.22,1.56933E+11,11.01560153,8.219818286,4.002026632,221.5049129,61.5448809,22.77571198,16.94210494,35.19429655,0,24.05863482,0,9.967957042,19.93591408,0,20.62665303,0,0,9.36231158,37.7760018,35.95531338,0,60.48453069,0,0,40.11928908,0,0,46.07332997,33.49849461,35.95531338,0,0,67.10532516,0,0,2.741517112,18.09237975,16.94210494,46.07332997,0,341.18,88.64943782,0,0,43.45250115,0,0,0,0,0,50.53052415,37.7760018,129.6830794,0,23.58042416,13.9436755,-2.365568008,-4.060824786,-2.756646105,0,-3.440806878,0,0.066666667,37,12,22,0,0,0,0,6,6,20,8,22,12,0,0,0,6,-0.8569,120.1054,0,0,0,4,0,12,2,0,0,0,0,0,0,0,0,10,4,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.63783557,-4.055075113,11.63783557,0.775977891,0.156847979,206.162,196.082,206.0763528,80,0,0.25892622,-0.292522309,0.292522309,0.25892622,1.285714286,1.714285714,2,12.64922878,-0.165068034,-7.98E-18,-2.439023012,7.94E-17,-2.810163758,1.466788725,-0.920739014,5.992373538,477.5768227,19.61880215,16.31627473,6.316274735,10.5948699,7.451105426,2.767823853,1.583550241,1.583550241,0.748039466,0.748039466,0.335511602,0.335511602,-1.94,46827.0053,3.32614232,5.662137962,4.177185239,92.65788958,0,5.647368313,20.84971737,0,11.81435946,0,20.42670666,21.77175781,0,5.008912524,0,0,0,5.483034225,28.5754749,11.81435946,0,15.84654482,11.65743954,0,12.99371937,10.11431827,0,0,22.49507183,0,0,0,34.84930519,9.589074368,10.11431827,5.483034225,0,8.47105247,0,0,156.62,57.34437702,19.70339264,0,0,0,0,0,0,0,0,13.95408669,69.50966427,0,34.23513542,7.912529289,-1.617461262,-6.096384165,0,0,-8.110150227,0,0.5,14,6,10,0,0,0,0,0,0,6,4,10,7,0,0,0,0,-3.5401,43.2276,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62910809,-3.905925217,11.62910809,0.337363158,0.405797177,344.208,336.144,344.068976,128,0,0.492640631,-0.389690603,0.492640631,0.389690603,0.958333333,1.375,1.666666667,14.9965729,-0.164904912,0.92514467,-2.397342724,0.851066516,-2.616219951,3.687366623,-0.999768922,2.772502315,992.3311512,24.75663036,18.81605289,10.81605289,14.52752289,9.062008261,5.273153879,3.51107148,3.51107148,2.026554263,2.026554263,1.150332799,1.150332799,-4.12,4747564.014,8.496224553,5.938823159,3.203333089,140.7128132,31.66807049,0,23.92127109,0,0,23.79335712,0,10.11431827,0,9.36360587,5.008912524,19.81457914,10.19736362,5.483034225,26.00933848,23.79335712,0,34.53783905,0,13.24158893,11.43943395,30.34295481,0,0,11.43943395,23.79335712,0,0,49.41677499,13.24158893,30.34295481,5.483034225,0,5.647368313,0,0,246.12,68.36222847,30.34295481,0,9.36360587,0,0,0,0,0,20.16532066,11.13040254,59.80398511,0,36.8851098,36.70305335,-1.014672497,-5.398958662,0,0,-7.811850435,0,0.333333333,24,4,18,0,0,0,0,2,2,14,2,18,9,0,0,0,2,-2.0407,71.011,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.81354529,-4.398014456,11.81354529,0.771772662,0.353574197,432.226,424.162,432.0486345,160,0,0.443149085,-0.384623303,0.443149085,0.384623303,0.766666667,1.133333333,1.366666667,15.998,-0.164904783,1.360827964,-2.335292743,1.212325741,-2.60149266,3.797021755,-1.000216109,3.009708728,1262.886457,29.65181787,21.44904605,13.44904605,17.2039308,10.34509141,6.556237027,4.593325039,4.593325039,2.871834191,2.871834191,1.767366798,1.767366798,-5.18,57649670.72,12.3122687,7.444354337,3.615322718,171.5794687,51.89670703,5.483034225,20.87704577,11.37477255,13.24158893,23.27145111,0,10.11431827,0,0,0,34.06576259,0,0,35.85596058,34.64622366,0,24.56988201,0,13.24158893,11.43943395,50.57159134,0,0,11.43943395,34.64622366,0,0,49.29544005,13.24158893,50.57159134,5.483034225,0,5.647368313,0,0,306.62,98.42532298,50.57159134,0,0,0,0,0,0,0,10.19736362,11.13040254,58.99896898,0,50.88367731,59.69629786,-4.83098596,-7.451929277,0,0,-8.796028912,0,0.25,30,4,22,0,0,0,0,2,2,16,2,22,11,0,0,0,2,-1.0143,88.7298,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65981481,-4.284618056,11.65981481,0.674050611,0.389623428,402.196,396.148,402.0268364,148,0,0.462037104,-0.357669901,0.462037104,0.357669901,0.785714286,1.142857143,1.392857143,15.998,-0.164909024,1.497137335,-2.37445663,1.423247861,-2.598870099,3.992588294,-0.999881873,2.943106369,1167.999167,26.49711733,18.55461886,12.55461886,15.3825636,9.103450622,6.103450622,4.166931837,4.166931837,2.579899236,2.579899236,1.585266118,1.585266118,-4.78,9429743.683,12.55340108,7.222408959,3.581166089,157.9206126,40.45727308,5.483034225,7.773830954,13.24158893,12.60674343,23.27145111,0,10.11431827,9.134199296,0,0,24.70215672,9.967957042,0,32.95010937,23.27145111,0,24.11106886,0,13.24158893,0,63.17833477,0,0,0,23.27145111,0,0,48.8366269,13.24158893,50.57159134,8.224551337,12.60674343,0,0,0,254.58,87.98845333,50.57159134,0,0,0,0,0,0,0,9.967957042,8.224551337,45.33698499,0,55.45218237,53.03695647,0,-7.401810556,0,-3.35507716,-8.569236111,0,0.25,28,0,20,0,0,0,0,2,2,14,0,20,9,0,0,0,2,-0.1787,79.905,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.62102986,-4.253718112,11.62102986,0.708879126,0.389623428,402.196,396.148,402.0268364,148,0,0.419865383,-0.357801514,0.419865383,0.357801514,0.785714286,1.142857143,1.392857143,15.998,-0.164904798,1.396664508,-2.33484259,1.223651751,-2.600689015,3.797384429,-1.000270532,2.905010446,1167.999167,26.49711733,18.55461886,12.55461886,15.3825636,9.109023431,6.109023431,4.146111443,4.146111443,2.471834191,2.471834191,1.464624763,1.464624763,-4.78,9693029.599,12.55340108,7.222408959,3.890950596,157.8575198,40.45727308,17.56787164,15.22967746,0,13.24158893,23.27145111,0,10.11431827,0,0,0,34.06576259,0,2.741517112,32.95010937,23.27145111,0,24.56988201,0,13.24158893,0,62.65642876,0,0,0,23.27145111,0,0,49.29544005,13.24158893,50.57159134,8.224551337,12.08483742,0,0,0,254.58,87.69595389,50.57159134,0,0,0,0,0,0,0,10.19736362,8.224551337,44.93745518,0,49.85549127,58.47939994,0,-7.009143847,-3.255766317,0,-8.507436224,0,0.25,28,0,20,0,0,0,0,2,2,14,0,20,9,0,0,0,2,-0.1787,79.905,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.50410809,-4.14755787,11.50410809,0.649863158,0.343035179,404.172,400.14,404.0173343,148,0,0.507996818,-0.389743187,0.507996818,0.389743187,0.75,1.107142857,1.357142857,16.62374913,-0.16490478,1.706464608,-2.350883441,1.635479679,-2.600778774,4.276439888,-1.000257816,2.800574837,1075.095924,24.75663036,16.44904605,12.44904605,14.52752289,8.003450622,6.003450622,4.02529105,4.02529105,2.353152896,2.353152896,1.386661789,1.386661789,-4.92,4747564.014,14.27051793,7.136098421,3.834644565,153.4868747,40.45727308,5.483034225,5.032313842,13.24158893,0,23.79335712,0,10.11431827,0,0,5.008912524,29.05685007,9.967957042,10.19736362,30.20859226,23.79335712,0,34.53783905,0,13.24158893,0,50.57159134,0,0,0,23.79335712,0,0,59.26339709,13.24158893,50.57159134,5.483034225,0,0,0,0,280.36,76.13302249,50.57159134,0,0,0,0,0,0,0,20.16532066,5.483034225,29.88629913,0,54.69269762,57.66939864,0,-6.786612983,0,0,-8.295115741,0,0.333333333,28,0,22,0,0,0,0,2,2,16,0,22,9,0,0,0,2,-1.3887,75.495,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.59233088,-4.147765023,11.59233088,0.611268739,0.389623428,402.196,396.148,402.0268364,148,0,0.46727672,-0.357562069,0.46727672,0.357562069,0.785714286,1.142857143,1.357142857,15.998,-0.164908482,1.440083632,-2.392096062,1.287745323,-2.602275499,3.852743976,-1.001136924,2.848606665,1167.999167,26.49711733,18.55461886,12.55461886,15.3825636,9.109023431,6.109023431,4.169718241,4.169718241,2.489862943,2.489862943,1.49525697,1.49525697,-4.78,9664713.599,12.55340108,7.222408959,3.890950596,157.8575198,20.22863654,12.34579042,18.27390278,0,0,23.01049811,20.22863654,10.11431827,0,9.36360587,5.008912524,9.846622098,0,28.26853705,32.95010937,23.01049811,0,24.56988201,0,13.24158893,0,62.91738177,0,0,0,23.01049811,0,0,49.29544005,13.24158893,50.57159134,8.224551337,12.34579042,0,0,0,254.58,87.69595389,50.57159134,0,0,0,0,0,0,0,10.19736362,8.224551337,45.42747969,0,49.50797225,58.23705494,-3.436519301,-3.482815598,0,-3.457641933,-8.295530045,0,0.25,28,0,20,0,0,0,0,2,2,14,0,20,9,0,0,0,2,-0.1787,79.905,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65981481,-4.284618056,11.65981481,0.674050611,0.389623428,402.196,396.148,402.0268364,148,0,0.440131383,-0.389815085,0.440131383,0.389815085,0.785714286,1.142857143,1.392857143,15.998,-0.164909032,1.388120097,-2.395675096,1.259454654,-2.598827169,3.841741135,-0.999863705,2.936496435,1167.999167,26.49711733,18.55461886,12.55461886,15.3825636,9.103450622,6.103450622,4.143325039,4.143325039,2.460624366,2.460624366,1.471966802,1.471966802,-4.78,9638588.021,12.55340108,7.222408959,3.890950596,157.9206126,40.45727308,2.741517112,17.37810426,13.24158893,0,23.53240412,0,19.24851756,0,0,5.008912524,29.66120124,0,5.483034225,32.95010937,23.53240412,0,24.11106886,0,13.24158893,0,62.91738177,0,0,0,23.53240412,0,0,48.8366269,13.24158893,50.57159134,8.224551337,12.34579042,0,0,0,254.58,87.98845333,50.57159134,0,0,0,0,0,0,0,9.967957042,8.224551337,45.50383685,0,55.35255274,52.78140091,0,-7.071440185,0,-3.497114198,-8.569236111,0,0.25,28,0,20,0,0,0,0,2,2,14,0,20,9,0,0,0,2,-0.1787,79.905,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.17913549,-3.245833333,11.17913549,0.065726096,0.430375962,226.16,220.112,226.0675194,84,0,0.19349627,-0.241118386,0.241118386,0.19349627,1.3125,1.8125,2.125,14.53535221,-0.165065061,0.819401628,-2.392832898,0.670807444,-2.561715336,3.02028589,-0.978197974,2.580907625,644.9080427,16.7067423,13.28863254,7.288632536,10.09709478,6.501216349,3.606789158,2.178229584,2.178229584,1.212873591,1.212873591,0.677928665,0.677928665,-2.66,64054.01312,4.9100312,4.242563285,2.225627243,95.69419337,0,12.99371937,19.50480699,0,0,0,0,20.29773138,0,15.20627614,0,20.85354038,0,5.483034225,13.33903222,0,0,46.24322964,0,12.99371937,0,21.76312726,0,0,0,0,0,0,51.27554348,12.99371937,10.11431827,17.13184322,0,2.823684157,0,0,155.3,34.68375473,10.11431827,0,10.18341312,0,0,0,0,0,31.050904,8.306718381,45.41447405,0,11.17913549,27.62568657,0,-1.894296107,0,0,-6.491666667,0,0.5,16,2,12,0,0,0,0,2,2,8,2,12,5,0,0,0,2,-2.0933,44.5968,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10.61342262,-4.565833333,10.61342262,1.494166667,0.184125165,270.118,264.07,270.0308592,102,0,0.259967701,-0.234757094,0.259967701,0.234757094,0.722222222,0.888888889,1,15.998,-0.094735421,0.63955891,-2.490635296,0.55935226,-2.946591341,3.366223639,-1.014661079,6.815500567,472.6857251,19.61880215,13.84369509,7.843695088,10.6662371,6.19387506,3.405020678,1.998553257,1.998553257,0.905484071,0.905484071,0.528244103,0.528244103,-3.2,54739.15205,7.189348026,6.397102761,6.314739229,104.4581384,0,0,20.12925537,5.647368313,12.2836545,0,0,40.45727308,0,21.67526459,0,0,0,2.741517112,28.51814079,0,0,21.67526459,0,12.2836545,0,40.45727308,0,0,21.67526459,0,0,0,32.41290987,0,40.45727308,2.741517112,0,5.647368313,0,0,220.68,54.08817446,40.45727308,0,0,0,0,0,0,0,0,8.388885426,42.63388322,0,42.45369048,34.52075964,-5.976666667,0,0,-9.131666667,0,0,1,18,4,16,0,0,0,0,0,0,8,4,16,9,0,0,0,0,-3.2362,48.0964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.12436012,-3.682290486,11.12436012,0.794676871,0.450731496,303.195,294.123,303.067579,114,0,0.294246419,-0.234259966,0.294246419,0.234259966,0.761904762,1,1.142857143,14.57431892,-0.245713583,1.92E-16,-2.300595805,0.032671675,-2.520208699,3.366168937,-0.92224926,3.988092811,733.2381657,23.81747277,18.4744121,9.474412102,13.27961676,8.878726688,4.378726688,2.88432514,2.88432514,1.658226106,1.658226106,0.846581259,0.846581259,-3.39,641328.737,6.861338915,5.715914047,3.334022042,127.9787441,0,0,15.09694153,0,17.84501784,0,0,30.34295481,14.95193556,0,15.02673757,0,0,33.26430771,27.43376853,17.84501784,0,14.95193556,0,0,35.95421827,30.34295481,0,0,15.02673757,17.84501784,0,0,50.97635779,0,30.34295481,12.33682701,0,0,0,0,177.81,68.89617764,30.34295481,0,0,0,0,0,0,0,14.95193556,12.33682701,64.14560303,0,42.45302083,26.09491426,0,-4.896666667,0,0,-11.04687146,0,0.5,21,0,15,0,0,0,0,1,1,9,0,15,9,0,0,0,1,-1.2447,66.0192,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.733008314,-0.55,8.733008314,0.341802721,0.491925155,276.183,276.183,276.036888,96,0,0.259155501,-0.172888064,0.259155501,0.172888064,0.476190476,0.666666667,0.80952381,15.37842645,10.65301632,2.199996716,-2.102048978,2.169517355,-2.208933842,5.560282315,0.965346711,3.578125608,636.2701138,15.82806265,9.866563146,9.866563146,10.14162017,4.695742753,4.695742753,2.841640786,2.841640786,1.8,1.8,0.978738354,0.978738354,-4.65,44146.84088,14.41116208,6.32786386,2.783529452,116.9149788,0,0,0,37.15893657,17.84501784,0,0,0,46.52328489,14.69972919,0,0,0,0,0,17.84501784,31.57134933,14.95193556,0,0,14.69972919,0,0,37.15893657,14.69972919,17.84501784,0,0,14.95193556,0,68.7302859,0,0,0,0,0,191.13,17.84501784,0,0,0,14.69972919,0,37.15893657,0,0,14.95193556,31.57134933,0,0,11.71306122,52.39804989,0,-1.65,0,8.538888889,0,0,0,21,0,12,0,0,0,0,1,1,12,0,12,3,0,0,0,1,-0.82272,60.942,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.93955212,-2.104180524,11.93955212,0.944459912,0.096927337,773.417,762.329,773.0406485,282,0,0.291564482,-0.258302309,0.291564482,0.258302309,0.4,0.618181818,0.836363636,15.998,-0.083680514,1.508162812,-2.234779351,1.461182687,-2.521120838,4.69172176,-0.510735235,2.639430334,2681.644784,50.88098601,36.05667316,25.05667316,30.35931422,17.8848645,12.49043731,8.561859442,8.561859442,5.388546813,5.388546813,3.310429587,3.310429587,-9.46,1.7587E+13,26.36258636,16.49791989,9.412092648,311.0443526,0,0,19.51403863,0,57.14603104,0,91.02886442,10.83763229,15.30422258,5.101407526,0,0,0,111.4730953,59.4703106,75.7179877,0,10.83763229,20.4056301,0,0,143.9737311,0,0,10.83763229,51.18647647,0,0,68.84131066,0,91.02886442,29.02718148,56.66014235,2.823684157,0,0,461.76,183.8102862,91.02886442,0,0,0,0,0,0,0,20.4056301,15.16051116,88.23168508,0,90.67326834,117.7338922,-25.35999063,-2.104180524,-11.31717043,-6.19083735,0,0,0,55,2,33,0,0,0,3,0,3,22,2,33,15,0,0,0,3,2.7977,175.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.14084487,-1.319549782,11.14084487,0.159246977,0.280296435,363.258,354.186,363.0900458,134,0,0.336325285,-0.346342184,0.346342184,0.336325285,0.846153846,1.307692308,1.692307692,14.51541941,-0.141911295,0.766947471,-2.191020629,0.729114076,-2.456798271,3.561688642,-0.67186154,2.372933706,1219.542312,26.35048848,20.9467699,11.9467699,16.28837658,10.29685989,6.113578316,4.109392657,4.109392657,2.582421495,2.582421495,1.67833484,1.67833484,-4.57,37944958.51,8.50481766,6.144289402,2.933710274,154.378078,31.66807049,11.38785599,5.647368313,0,14.47249315,11.89667856,0,4.983978521,0,0,35.78935082,23.14047529,10.06462768,4.112275669,22.64795582,11.89667856,0,34.73091064,0,0,22.49507183,38.35589266,0,23.03666499,22.49507183,11.89667856,0,0,44.79553832,0,20.22863654,4.112275669,18.12725612,8.47105247,23.03666499,0,236.69,74.18086523,20.22863654,0,20.79163883,0,0,0,0,0,25.37870575,12.58332814,68.83592476,0,26.11615307,33.25232486,-3.053341495,-3.457450294,-2.693610901,0,0,0,0,26,6,17,0,0,0,0,3,3,13,4,17,8,0,0,0,3,-1.7666,83.804,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
